dadosBasicos.numero,principal,assuntoLocal,codigoNacional,assuntoLocal.codigoAssunto,assuntoLocal.codigoPaiNacional,assuntoLocal.descricao,codigoAssunto,codigoPaiNacional,descricao
00295974320108130287,True,,6017.0,,,,,,
05718712220108130074,True,,9148.0,,,,,,
05718712220108130074,True,,9148.0,,,,,,
00090018220108130434,True,,9148.0,,,,,,
00090018220108130434,False,,6017.0,,,,,,
00090018220108130434,False,,10538.0,,,,,,
00090018220108130434,True,,9148.0,,,,,,
00090018220108130434,False,,6017.0,,,,,,
00090018220108130434,False,,10538.0,,,,,,
00296217120108130287,True,,6017.0,,,,,,
00296217120108130287,True,,6017.0,,,,,,
01724225220108130079,True,,10562.0,,,,,,
01724225220108130079,True,,10562.0,,,,,,
00296883620108130287,True,,6017.0,,,,,,
00296883620108130287,True,,6017.0,,,,,,
01052497020108130027,True,,6017.0,,,,,,
01052497020108130027,False,,5946.0,,,,,,
01052497020108130027,True,,6017.0,,,,,,
01052497020108130027,False,,5946.0,,,,,,
01052643920108130027,True,,10531.0,,,,,,
01052643920108130027,False,,9148.0,,,,,,
01052643920108130027,True,,10531.0,,,,,,
01052643920108130027,False,,9148.0,,,,,,
00296701520108130287,True,,6017.0,,,,,,
00296701520108130287,True,,6017.0,,,,,,
00085847720108130710,True,,10395.0,,,,,,
00296961320108130287,True,,6017.0,,,,,,
00296961320108130287,True,,6017.0,,,,,,
00297048720108130287,True,,6017.0,,,,,,
00297048720108130287,True,,6017.0,,,,,,
00091265020108130434,True,,9148.0,,,,,,
00091265020108130434,False,,6017.0,,,,,,
00091265020108130434,False,,5951.0,,,,,,
00091265020108130434,True,,9148.0,,,,,,
00091265020108130434,False,,6017.0,,,,,,
00091265020108130434,False,,5951.0,,,,,,
00299100420108130287,True,,6017.0,,,,,,
00299100420108130287,True,,6017.0,,,,,,
00299447620108130287,True,,6017.0,,,,,,
00299447620108130287,True,,6017.0,,,,,,
00299516820108130287,True,,6017.0,,,,,,
00299516820108130287,True,,6017.0,,,,,,
00091671720108130434,True,,9148.0,,,,,,
00091671720108130434,False,,6017.0,,,,,,
00091671720108130434,False,,5952.0,,,,,,
00091671720108130434,True,,9148.0,,,,,,
00091671720108130434,False,,6017.0,,,,,,
00091671720108130434,False,,5952.0,,,,,,
00471540820108130040,True,,9148.0,,,,,,
00471540820108130040,False,,10559.0,,,,,,
00471540820108130040,True,,9148.0,,,,,,
00471540820108130040,False,,10559.0,,,,,,
00299854320108130287,True,,6017.0,,,,,,
00299854320108130287,True,,6017.0,,,,,,
00049521920108130330,True,,6017.0,,,,,,
00049521920108130330,True,,6017.0,,,,,,
00092174320108130434,True,,9148.0,,,,,,
00092174320108130434,False,,6017.0,,,,,,
00092174320108130434,False,,5952.0,,,,,,
00092174320108130434,False,,5951.0,,,,,,
00092174320108130434,True,,9148.0,,,,,,
00092174320108130434,False,,6017.0,,,,,,
00092174320108130434,False,,5952.0,,,,,,
00092174320108130434,False,,5951.0,,,,,,
00468839620108130040,True,,6017.0,,,,,,
00468839620108130040,True,,6017.0,,,,,,
00471056420108130040,True,,6017.0,,,,,,
00471056420108130040,True,,6017.0,,,,,,
00092417120108130434,True,,9148.0,,,,,,
00092417120108130434,False,,6017.0,,,,,,
00092417120108130434,False,,5952.0,,,,,,
00092417120108130434,True,,9148.0,,,,,,
00092417120108130434,False,,6017.0,,,,,,
00092417120108130434,False,,5952.0,,,,,,
32190886520108130433,True,,5951.0,,,,,,
32190886520108130433,False,,6017.0,,,,,,
32190886520108130433,True,,5951.0,,,,,,
32190886520108130433,False,,6017.0,,,,,,
32194194720108130433,True,,5952.0,,,,,,
32194194720108130433,True,,5952.0,,,,,,
00470147120108130040,True,,6017.0,,,,,,
00470147120108130040,True,,6017.0,,,,,,
00468267820108130040,True,,6092.0,,,,,,
00468267820108130040,True,,6092.0,,,,,,
00173218420108130026,True,,6017.0,,,,,,
00173218420108130026,True,,6017.0,,,,,,
00166760420108130400,True,,5953.0,,,,,,
00166760420108130400,True,,5953.0,,,,,,
00173478220108130026,True,,6017.0,,,,,,
00173478220108130026,True,,6017.0,,,,,,
02358552620108130145,True,,6017.0,,,,,,
02358552620108130145,False,,5953.0,,,,,,
02358552620108130145,True,,6017.0,,,,,,
02358552620108130145,False,,5953.0,,,,,,
00195799020108130180,True,,6017.0,,,,,,
00195799020108130180,True,,6017.0,,,,,,
00195954420108130180,True,,6017.0,,,,,,
00195954420108130180,True,,6017.0,,,,,,
00104747320108130347,True,,10685.0,,,,,,
00104747320108130347,True,,10685.0,,,,,,
00622862320108130035,True,,5951.0,,,,,,
00622862320108130035,True,,5951.0,,,,,,
00623693920108130035,True,,10938.0,,,,,,
00623693920108130035,True,,10938.0,,,,,,
00619329520108130035,True,,10938.0,,,,,,
00619329520108130035,True,,10938.0,,,,,,
00115669320108130280,True,,6092.0,,,,,,
00115669320108130280,True,,6092.0,,,,,,
00047592620108130064,True,,9148.0,,,,,,
00047592620108130064,False,,6005.0,,,,,,
00047592620108130064,False,,6092.0,,,,,,
00047592620108130064,True,,9148.0,,,,,,
00047592620108130064,False,,6005.0,,,,,,
00047592620108130064,False,,6092.0,,,,,,
00107835320108130878,True,,5953.0,,,,,,
00107835320108130878,True,,5953.0,,,,,,
00059308720108130332,True,,9148.0,,,,,,
00059308720108130332,True,,9148.0,,,,,,
00112479120108130453,True,,4973.0,,,,,,
00112479120108130453,True,,4973.0,,,,,,
00066620920108130093,True,,6017.0,,,,,,
00066620920108130093,True,,6017.0,,,,,,
00066880720108130093,True,,6017.0,,,,,,
00066880720108130093,True,,6017.0,,,,,,
00464473920108130105,True,,6017.0,,,,,,
00464473920108130105,False,,5916.0,,,,,,
00464473920108130105,True,,6017.0,,,,,,
00464473920108130105,False,,5916.0,,,,,,
00492924420108130105,True,,5952.0,,,,,,
00492924420108130105,False,,6017.0,,,,,,
00492924420108130105,True,,5952.0,,,,,,
00492924420108130105,False,,6017.0,,,,,,
00467029420108130105,True,,6017.0,,,,,,
00467029420108130105,False,,5916.0,,,,,,
00467029420108130105,True,,6017.0,,,,,,
00467029420108130105,False,,5916.0,,,,,,
00177730720108130443,True,,10023.0,,,,,,
00177730720108130443,True,,10023.0,,,,,,
32163406020108130433,True,,6017.0,,,,,,
32163406020108130433,False,,10438.0,,,,,,
32163406020108130433,True,,6017.0,,,,,,
32163406020108130433,False,,10438.0,,,,,,
00318265120108130456,True,,5952.0,,,,,,
00318265120108130456,False,,5956.0,,,,,,
00318265120108130456,True,,5952.0,,,,,,
00318265120108130456,False,,5956.0,,,,,,
00492846720108130105,True,,5953.0,,,,,,
00492846720108130105,True,,5953.0,,,,,,
00157203720108130319,True,,6092.0,,,,,,
00157203720108130319,True,,6092.0,,,,,,
00157463520108130319,True,,10563.0,,,,,,
00157463520108130319,True,,10563.0,,,,,,
00157385820108130319,True,,10023.0,,,,,,
00157385820108130319,False,,6084.0,,,,,,
00157385820108130319,True,,10023.0,,,,,,
00157385820108130319,False,,6084.0,,,,,,
02385297420108130145,True,,6017.0,,,,,,
02385297420108130145,False,,5953.0,,,,,,
02385297420108130145,True,,6017.0,,,,,,
02385297420108130145,False,,5953.0,,,,,,
00315372120108130456,True,,5953.0,,,,,,
00315372120108130456,False,,5956.0,,,,,,
00315372120108130456,True,,5953.0,,,,,,
00315372120108130456,False,,5956.0,,,,,,
00099811320108130407,True,,6018.0,,,,,,
00099811320108130407,True,,6018.0,,,,,,
00496726720108130105,True,,5951.0,,,,,,
00496726720108130105,True,,5951.0,,,,,,
02387765520108130145,True,,6017.0,,,,,,
02387765520108130145,False,,5946.0,,,,,,
02387765520108130145,True,,6017.0,,,,,,
02387765520108130145,False,,5946.0,,,,,,
00263524720108130344,True,,6017.0,,,,,,
00263524720108130344,True,,6017.0,,,,,,
00263784520108130344,True,,5917.0,,,,,,
00263784520108130344,False,,6017.0,,,,,,
00263784520108130344,True,,5917.0,,,,,,
00263784520108130344,False,,6017.0,,,,,,
00283347920108130188,True,,9148.0,,,,,,
00283347920108130188,False,,6017.0,,,,,,
00283347920108130188,True,,9148.0,,,,,,
00283347920108130188,False,,6017.0,,,,,,
00281441920108130188,True,,6017.0,,,,,,
00281441920108130188,True,,6017.0,,,,,,
01739173420108130079,True,,5916.0,,,,,,
01739173420108130079,True,,5916.0,,,,,,
01739338520108130079,True,,5953.0,,,,,,
01739338520108130079,True,,5953.0,,,,,,
00280601820108130188,True,,9148.0,,,,,,
00280601820108130188,False,,6017.0,,,,,,
00283000720108130188,True,,6017.0,,,,,,
00283000720108130188,True,,6017.0,,,,,,
00282680220108130188,True,,9148.0,,,,,,
00282680220108130188,False,,6017.0,,,,,,
00282680220108130188,True,,9148.0,,,,,,
00282680220108130188,False,,6017.0,,,,,,
00282273520108130188,True,,9148.0,,,,,,
00282273520108130188,False,,6017.0,,,,,,
00282273520108130188,True,,9148.0,,,,,,
00282273520108130188,False,,6017.0,,,,,,
00285166520108130188,True,,9148.0,,,,,,
00285166520108130188,False,,6017.0,,,,,,
00285166520108130188,True,,9148.0,,,,,,
00285166520108130188,False,,6017.0,,,,,,
00284906720108130188,True,,9148.0,,,,,,
00284906720108130188,False,,6017.0,,,,,,
00284906720108130188,True,,9148.0,,,,,,
00284906720108130188,False,,6017.0,,,,,,
00284412620108130188,True,,9148.0,,,,,,
00284412620108130188,False,,6017.0,,,,,,
00284412620108130188,True,,9148.0,,,,,,
00284412620108130188,False,,6017.0,,,,,,
01056299320108130027,True,,5953.0,,,,,,
01056299320108130027,False,,9148.0,,,,,,
01056299320108130027,True,,5953.0,,,,,,
01056299320108130027,False,,9148.0,,,,,,
00102444020108130441,True,,6017.0,,,,,,
00102444020108130441,False,,6041.0,,,,,,
00102444020108130441,False,,6045.0,,,,,,
00102444020108130441,False,,5985.0,,,,,,
00102444020108130441,True,,6017.0,,,,,,
00102444020108130441,False,,6041.0,,,,,,
00102444020108130441,False,,6045.0,,,,,,
00102444020108130441,False,,5985.0,,,,,,
00372302220108130153,True,,6085.0,,,,,,
00372302220108130153,True,,6085.0,,,,,,
32234758920108130024,True,,6017.0,,,,,,
32234758920108130024,False,,5952.0,,,,,,
32234758920108130024,False,,5972.0,,,,,,
32234758920108130024,True,,6017.0,,,,,,
32234758920108130024,False,,5952.0,,,,,,
32234758920108130024,False,,5972.0,,,,,,
00048083720108130559,True,,5953.0,,,,,,
00049235820108130559,True,,5953.0,,,,,,
00170398820108130400,True,,10080.0,,,,,,
00170398820108130400,True,,10080.0,,,,,,
00290370320108130352,True,,5999.0,,,,,,
00290370320108130352,True,,5999.0,,,,,,
32233433220108130024,True,,6017.0,,,,,,
32233433220108130024,False,,5951.0,,,,,,
32233433220108130024,False,,5972.0,,,,,,
32233433220108130024,False,,10538.0,,,,,,
32233433220108130024,True,,6017.0,,,,,,
32233433220108130024,False,,5951.0,,,,,,
32233433220108130024,False,,5972.0,,,,,,
32233433220108130024,False,,10538.0,,,,,,
32235339220108130024,True,,6017.0,,,,,,
32235339220108130024,False,,5972.0,,,,,,
32235339220108130024,True,,6017.0,,,,,,
32235339220108130024,False,,5972.0,,,,,,
32235416920108130024,True,,6017.0,,,,,,
32235416920108130024,False,,5952.0,,,,,,
32235416920108130024,False,,5972.0,,,,,,
32235416920108130024,False,,10536.0,,,,,,
32235416920108130024,True,,6017.0,,,,,,
32235416920108130024,False,,5952.0,,,,,,
32235416920108130024,False,,5972.0,,,,,,
32235416920108130024,False,,10536.0,,,,,,
32236326220108130024,True,,6017.0,,,,,,
32236326220108130024,False,,10536.0,,,,,,
32236326220108130024,False,,10534.0,,,,,,
32236326220108130024,True,,6017.0,,,,,,
32236326220108130024,False,,10536.0,,,,,,
32236326220108130024,False,,10534.0,,,,,,
00091098520108130378,True,,10402.0,,,,,,
00091098520108130378,True,,10402.0,,,,,,
00508947020108130105,True,,6017.0,,,,,,
00508947020108130105,True,,6017.0,,,,,,
00508522120108130105,True,,5952.0,,,,,,
00508522120108130105,True,,5952.0,,,,,,
03721288720108130702,True,,5946.0,,,,,,
00191548720108130172,True,,6017.0,,,,,,
00191548720108130172,False,,5933.0,,,,,,
00191548720108130172,True,,6017.0,,,,,,
00191548720108130172,False,,5933.0,,,,,,
00191626420108130172,True,,6017.0,,,,,,
00191626420108130172,False,,5933.0,,,,,,
00191626420108130172,True,,6017.0,,,,,,
00191626420108130172,False,,5933.0,,,,,,
00192041620108130172,True,,6017.0,,,,,,
00192041620108130172,False,,4964.0,,,,,,
00192041620108130172,True,,6017.0,,,,,,
00192041620108130172,False,,4964.0,,,,,,
00200664720108130443,True,,10023.0,,,,,,
00200664720108130443,True,,10023.0,,,,,,
00046404620108130329,True,,6017.0,,,,,,
00046404620108130329,True,,6017.0,,,,,,
00098609820108130434,True,,9148.0,,,,,,
00098609820108130434,False,,6017.0,,,,,,
00098609820108130434,False,,5952.0,,,,,,
00098609820108130434,True,,9148.0,,,,,,
00098609820108130434,False,,6017.0,,,,,,
00098609820108130434,False,,5952.0,,,,,,
10582383720108130024,True,,10395.0,,,,,,
10582383720108130024,True,,10395.0,,,,,,
00080772120108130095,True,,5953.0,,,,,,
00080772120108130095,True,,5953.0,,,,,,
10582461420108130024,True,,6017.0,,,,,,
10582461420108130024,False,,5946.0,,,,,,
10582461420108130024,True,,6017.0,,,,,,
10582461420108130024,False,,5946.0,,,,,,
10582618020108130024,True,,6017.0,,,,,,
10582618020108130024,False,,5946.0,,,,,,
10582618020108130024,True,,6017.0,,,,,,
10582618020108130024,False,,5946.0,,,,,,
00931688320108130223,True,,5951.0,,,,,,
00931688320108130223,False,,6017.0,,,,,,
00931688320108130223,True,,5951.0,,,,,,
00931688320108130223,False,,6017.0,,,,,,
00087067820108130132,True,,6017.0,,,,,,
00087067820108130132,True,,6017.0,,,,,,
00105449720108130086,True,,10684.0,,,,,,
00105449720108130086,True,,10684.0,,,,,,
02406082620108130145,True,,6017.0,,,,,,
02406082620108130145,False,,5946.0,,,,,,
02406082620108130145,True,,6017.0,,,,,,
02406082620108130145,False,,5946.0,,,,,,
10961211820108130024,True,,10395.0,,,,,,
10961211820108130024,True,,10395.0,,,,,,
10961056420108130024,True,,10395.0,,,,,,
10961056420108130024,True,,10395.0,,,,,,
00099286220108130009,True,,10112.0,,,,,,
00099286220108130009,True,,10112.0,,,,,,
00083889120108130295,True,,6017.0,,,,,,
00083889120108130295,True,,6017.0,,,,,,
00105077620108130084,True,,6017.0,,,,,,
00105077620108130084,False,,10023.0,,,,,,
00105077620108130084,True,,6017.0,,,,,,
00105077620108130084,False,,10023.0,,,,,,
01753429620108130079,True,,5947.0,,,,,,
01753429620108130079,True,,5947.0,,,,,,
01754251520108130079,True,,5971.0,,,,,,
01754251520108130079,True,,5971.0,,,,,,
00068372320108130248,True,,10938.0,,,,,,
00068372320108130248,True,,10938.0,,,,,,
01375724620108130701,True,,10394.0,,,,,,
00108662020108130086,True,,10684.0,,,,,,
00108662020108130086,True,,10684.0,,,,,,
00155649520108130045,True,,6017.0,,,,,,
00155649520108130045,True,,6017.0,,,,,,
00115595320108130878,True,,5952.0,,,,,,
00115595320108130878,True,,5952.0,,,,,,
00115673020108130878,True,,5952.0,,,,,,
00115673020108130878,True,,5952.0,,,,,,
00037939720108130182,True,,10184.0,,,,,,
00037939720108130182,True,,10184.0,,,,,,
00116253320108130878,True,,5952.0,,,,,,
00116253320108130878,True,,5952.0,,,,,,
00865867020108130707,True,,6017.0,,,,,,
00865867020108130707,False,,5951.0,,,,,,
00180553520108130026,True,,6017.0,,,,,,
00180553520108130026,True,,6017.0,,,,,,
00106401720108130441,True,,10395.0,,,,,,
00106401720108130441,True,,10395.0,,,,,,
03640345320108130702,True,,5972.0,,,,,,
03640345320108130702,True,,5972.0,,,,,,
00938044920108130223,True,,5946.0,,,,,,
00938044920108130223,False,,6017.0,,,,,,
00938044920108130223,True,,5946.0,,,,,,
00938044920108130223,False,,6017.0,,,,,,
00491504120108130040,True,,5969.0,,,,,,
00491504120108130040,True,,5969.0,,,,,,
00452174620108130271,True,,6017.0,,,,,,
00452174620108130271,False,,10023.0,,,,,,
00452174620108130271,True,,6017.0,,,,,,
00452174620108130271,False,,10023.0,,,,,,
00208611820108130390,True,,6017.0,,,,,,
00208611820108130390,False,,5952.0,,,,,,
00208611820108130390,True,,6017.0,,,,,,
00208611820108130390,False,,5952.0,,,,,,
11108808420108130024,True,,6017.0,,,,,,
11108808420108130024,False,,5946.0,,,,,,
11108808420108130024,True,,6017.0,,,,,,
11108808420108130024,False,,5946.0,,,,,,
11109145920108130024,True,,6017.0,,,,,,
11109145920108130024,False,,5946.0,,,,,,
11109145920108130024,True,,6017.0,,,,,,
11109145920108130024,False,,5946.0,,,,,,
11109301320108130024,True,,6017.0,,,,,,
11109301320108130024,False,,5946.0,,,,,,
11109301320108130024,True,,6017.0,,,,,,
11109301320108130024,False,,5946.0,,,,,,
00294078620108130188,True,,6017.0,,,,,,
00294078620108130188,True,,6017.0,,,,,,
00293653720108130188,True,,9148.0,,,,,,
00293653720108130188,False,,6017.0,,,,,,
00293653720108130188,True,,9148.0,,,,,,
00293653720108130188,False,,6017.0,,,,,,
70009113220108130024,True,,6017.0,,,,,,
70009113220108130024,False,,5951.0,,,,,,
70009113220108130024,True,,6017.0,,,,,,
70009113220108130024,False,,5951.0,,,,,,
70012249020108130024,True,,6017.0,,,,,,
70012249020108130024,False,,5951.0,,,,,,
70012249020108130024,True,,6017.0,,,,,,
70012249020108130024,False,,5951.0,,,,,,
70009295320108130024,True,,6017.0,,,,,,
70009295320108130024,False,,5951.0,,,,,,
70009295320108130024,True,,6017.0,,,,,,
70009295320108130024,False,,5951.0,,,,,,
70008463720108130024,True,,6017.0,,,,,,
70008463720108130024,False,,5951.0,,,,,,
70008463720108130024,True,,6017.0,,,,,,
70008463720108130024,False,,5951.0,,,,,,
70166106320108130024,True,,6017.0,,,,,,
70166106320108130024,False,,5952.0,,,,,,
70166106320108130024,False,,5972.0,,,,,,
70166106320108130024,False,,10536.0,,,,,,
70166106320108130024,True,,6017.0,,,,,,
70166106320108130024,False,,5952.0,,,,,,
70166106320108130024,False,,5972.0,,,,,,
70166106320108130024,False,,10536.0,,,,,,
70165941220108130024,True,,6017.0,,,,,,
70165941220108130024,False,,6083.0,,,,,,
70165941220108130024,False,,5952.0,,,,,,
70165941220108130024,True,,6017.0,,,,,,
70165941220108130024,False,,6083.0,,,,,,
70165941220108130024,False,,5952.0,,,,,,
70165031920108130024,True,,6017.0,,,,,,
70165031920108130024,False,,5952.0,,,,,,
70165031920108130024,False,,5972.0,,,,,,
70165031920108130024,False,,10536.0,,,,,,
70165031920108130024,True,,6017.0,,,,,,
70165031920108130024,False,,5952.0,,,,,,
70165031920108130024,False,,5972.0,,,,,,
70165031920108130024,False,,10536.0,,,,,,
70169821220108130024,True,,6017.0,,,,,,
70169821220108130024,False,,6083.0,,,,,,
70169821220108130024,False,,5952.0,,,,,,
70169821220108130024,True,,6017.0,,,,,,
70169821220108130024,False,,6083.0,,,,,,
70169821220108130024,False,,5952.0,,,,,,
70171051020108130024,True,,6017.0,,,,,,
70171051020108130024,False,,5951.0,,,,,,
70171051020108130024,True,,6017.0,,,,,,
70171051020108130024,False,,5951.0,,,,,,
70171545120108130024,True,,6017.0,,,,,,
70171545120108130024,False,,5951.0,,,,,,
70171545120108130024,True,,6017.0,,,,,,
70171545120108130024,False,,5951.0,,,,,,
70171960320108130024,True,,6017.0,,,,,,
70171960320108130024,False,,5951.0,,,,,,
70171960320108130024,False,,5972.0,,,,,,
70171960320108130024,False,,10538.0,,,,,,
70171960320108130024,True,,6017.0,,,,,,
70171960320108130024,False,,5951.0,,,,,,
70171960320108130024,False,,5972.0,,,,,,
70171960320108130024,False,,10538.0,,,,,,
32267426920108130024,True,,6017.0,,,,,,
32267426920108130024,False,,5952.0,,,,,,
32267426920108130024,False,,5972.0,,,,,,
32267426920108130024,False,,10536.0,,,,,,
32267426920108130024,True,,6017.0,,,,,,
32267426920108130024,False,,5952.0,,,,,,
32267426920108130024,False,,5972.0,,,,,,
32267426920108130024,False,,10536.0,,,,,,
32443074620108130024,True,,6017.0,,,,,,
32443074620108130024,False,,6083.0,,,,,,
32443074620108130024,False,,5952.0,,,,,,
32443074620108130024,True,,6017.0,,,,,,
32443074620108130024,False,,6083.0,,,,,,
32443074620108130024,False,,5952.0,,,,,,
00192653720108130151,True,,6017.0,,,,,,
00192653720108130151,False,,5933.0,,,,,,
00192653720108130151,True,,6017.0,,,,,,
00192653720108130151,False,,5933.0,,,,,,
00062301720108130278,True,,10685.0,,,,,,
00062301720108130278,True,,10685.0,,,,,,
00123240620108130011,True,,5946.0,,,,,,
00123240620108130011,True,,5946.0,,,,,,
00062483820108130278,True,,10684.0,,,,,,
00062483820108130278,True,,10684.0,,,,,,
00062553020108130278,True,,7703.0,,,,,,
00062553020108130278,True,,7703.0,,,,,,
00067876720108130451,True,,6017.0,,,,,,
00067876720108130451,True,,6017.0,,,,,,
70171138420108130024,True,,6017.0,,,,,,
70171138420108130024,False,,5951.0,,,,,,
70171138420108130024,False,,10395.0,,,,,,
70171138420108130024,False,,10538.0,,,,,,
70171138420108130024,True,,6017.0,,,,,,
70171138420108130024,False,,5951.0,,,,,,
70171138420108130024,False,,10395.0,,,,,,
70171138420108130024,False,,10538.0,,,,,,
00123328020108130011,True,,5953.0,,,,,,
00123328020108130011,True,,5953.0,,,,,,
70160571620108130024,True,,6017.0,,,,,,
70160571620108130024,False,,6083.0,,,,,,
70160571620108130024,False,,5952.0,,,,,,
70160571620108130024,True,,6017.0,,,,,,
70160571620108130024,False,,6083.0,,,,,,
70160571620108130024,False,,5952.0,,,,,,
70166513020108130024,True,,6017.0,,,,,,
70166513020108130024,False,,5952.0,,,,,,
70166513020108130024,False,,5972.0,,,,,,
70166513020108130024,False,,10536.0,,,,,,
70166513020108130024,True,,6017.0,,,,,,
70166513020108130024,False,,5952.0,,,,,,
70166513020108130024,False,,5972.0,,,,,,
70166513020108130024,False,,10536.0,,,,,,
00218007520108130720,True,,5952.0,,,,,,
70159272620108130024,True,,5952.0,,,,,,
70159272620108130024,False,,6017.0,,,,,,
70159272620108130024,True,,5952.0,,,,,,
70159272620108130024,False,,6017.0,,,,,,
70158510220108130024,True,,5952.0,,,,,,
70158510220108130024,True,,5952.0,,,,,,
70176759320108130024,True,,6017.0,,,,,,
70176759320108130024,False,,5952.0,,,,,,
70176759320108130024,True,,6017.0,,,,,,
70176759320108130024,False,,5952.0,,,,,,
00095365520108130775,True,,10402.0,,,,,,
00095365520108130775,True,,10402.0,,,,,,
00226126020108130351,True,,5952.0,,,,,,
00226126020108130351,True,,5952.0,,,,,,
00225701120108130351,True,,5952.0,,,,,,
00225701120108130351,True,,5952.0,,,,,,
00221211320108130720,True,,5952.0,,,,,,
00221211320108130720,True,,5952.0,,,,,,
00301949220108130713,True,,5951.0,,,,,,
00219292320108130351,True,,5952.0,,,,,,
00219292320108130351,True,,5952.0,,,,,,
00219032520108130351,True,,5952.0,,,,,,
00219032520108130351,True,,5952.0,,,,,,
00218877120108130351,True,,5952.0,,,,,,
00218877120108130351,True,,5952.0,,,,,,
00114768520108130086,True,,10684.0,,,,,,
00114768520108130086,True,,10684.0,,,,,,
00396829520108130317,True,,6017.0,,,,,,
00396829520108130317,True,,6017.0,,,,,,
00206202420108130720,True,,5952.0,,,,,,
00206202420108130720,True,,5952.0,,,,,,
00944306820108130223,True,,5953.0,,,,,,
00944306820108130223,True,,5953.0,,,,,,
00533283220108130105,True,,6017.0,,,,,,
00533283220108130105,True,,6017.0,,,,,,
00110312920108130325,True,,6017.0,,,,,,
00110312920108130325,True,,6017.0,,,,,,
00209946020108130390,True,,6017.0,,,,,,
00209946020108130390,False,,5952.0,,,,,,
00209946020108130390,True,,6017.0,,,,,,
00209946020108130390,False,,5952.0,,,,,,
00452096920108130271,True,,6017.0,,,,,,
00452096920108130271,False,,10023.0,,,,,,
00452096920108130271,True,,6017.0,,,,,,
00452096920108130271,False,,10023.0,,,,,,
00481871920108130271,True,,6017.0,,,,,,
00481871920108130271,True,,6017.0,,,,,,
00482114720108130271,True,,6017.0,,,,,,
00482114720108130271,True,,6017.0,,,,,,
00482374520108130271,True,,6017.0,,,,,,
00482374520108130271,False,,10023.0,,,,,,
00482374520108130271,True,,6017.0,,,,,,
00482374520108130271,False,,10023.0,,,,,,
00482608820108130271,True,,6017.0,,,,,,
00482608820108130271,True,,6017.0,,,,,,
00482868620108130271,True,,6017.0,,,,,,
00482868620108130271,True,,6017.0,,,,,,
00054398620108130330,True,,6017.0,,,,,,
00054398620108130330,True,,6017.0,,,,,,
00045390320108130331,True,,9163.0,,,,,,
00045390320108130331,False,,6085.0,,,,,,
00045390320108130331,True,,9163.0,,,,,,
00045390320108130331,False,,6085.0,,,,,,
00160947020108130572,True,,10531.0,,,,,,
00160947020108130572,True,,10531.0,,,,,,
00103544420108130019,True,,6017.0,,,,,,
00103544420108130019,False,,10023.0,,,,,,
00103544420108130019,True,,6017.0,,,,,,
00103544420108130019,False,,10023.0,,,,,,
00216486720108130351,True,,5952.0,,,,,,
00216486720108130351,True,,5952.0,,,,,,
00216226920108130351,True,,5952.0,,,,,,
00216226920108130351,True,,5952.0,,,,,,
00219526620108130351,True,,5952.0,,,,,,
00219526620108130351,True,,5952.0,,,,,,
00216893420108130351,True,,5952.0,,,,,,
00216893420108130351,True,,5952.0,,,,,,
00091106920108130249,True,,5953.0,,,,,,
00091106920108130249,True,,5953.0,,,,,,
00398560720108130317,True,,6017.0,,,,,,
00398560720108130317,True,,6017.0,,,,,,
00240306020108130148,True,,5946.0,,,,,,
00240306020108130148,True,,5946.0,,,,,,
00212325820108130106,True,,6018.0,,,,,,
00212325820108130106,True,,6018.0,,,,,,
00199024620108130358,True,,5999.0,,,,,,
00199024620108130358,True,,5999.0,,,,,,
00460400920108130016,True,,6017.0,,,,,,
00460400920108130016,False,,6018.0,,,,,,
00460400920108130016,True,,6017.0,,,,,,
00460400920108130016,False,,6018.0,,,,,,
00264906520108130133,True,,6017.0,,,,,,
00264906520108130133,True,,6017.0,,,,,,
01783533620108130079,True,,6017.0,,,,,,
01783533620108130079,True,,6017.0,,,,,,
00120038620108130878,True,,5969.0,,,,,,
00120038620108130878,True,,5969.0,,,,,,
00545321420108130105,True,,5953.0,,,,,,
00545321420108130105,True,,5953.0,,,,,,
00976976920108130313,True,,5946.0,,,,,,
00976976920108130313,True,,5946.0,,,,,,
00547118520108130512,True,,10023.0,,,,,,
00064955920108130297,True,,5984.0,,,,,,
00064955920108130297,True,,5984.0,,,,,,
00547227420108130105,True,,6017.0,,,,,,
00547227420108130105,False,,5952.0,,,,,,
00547227420108130105,True,,6017.0,,,,,,
00547227420108130105,False,,5952.0,,,,,,
01792601120108130079,True,,6017.0,,,,,,
01792601120108130079,True,,6017.0,,,,,,
01791614120108130079,True,,6017.0,,,,,,
01791614120108130079,True,,6017.0,,,,,,
01793935320108130079,True,,6017.0,,,,,,
01793935320108130079,True,,6017.0,,,,,,
01792948320108130079,True,,6017.0,,,,,,
01792948320108130079,True,,6017.0,,,,,,
01790470520108130079,True,,6017.0,,,,,,
01790470520108130079,True,,6017.0,,,,,,
01787838520108130079,True,,6017.0,,,,,,
01787838520108130079,True,,6017.0,,,,,,
01787266720108130079,True,,6017.0,,,,,,
01787266720108130079,True,,6017.0,,,,,,
01789994620108130079,True,,6017.0,,,,,,
01789994620108130079,True,,6017.0,,,,,,
01787344420108130079,True,,6017.0,,,,,,
01787344420108130079,True,,6017.0,,,,,,
01786279720108130079,True,,6017.0,,,,,,
01786279720108130079,False,,5951.0,,,,,,
01786279720108130079,True,,6017.0,,,,,,
01786279720108130079,False,,5951.0,,,,,,
