transicao_movimento,siglaTribunal,orgaoJulgador.codigoOrgao,count,min,max,median,C1,C2,C1-descricao,C2-descricao
1051.0 -> 11383.0,TJMG,81492.0,23,0.0,0.0,0.0,1051.0,11383.0,Decurso de Prazo,Ato ordinatório
1051.0 -> 118.0,TJMG,4297.0,2,3.0,395.0,199.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,4327.0,1,73.0,73.0,73.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,5361.0,1,15.0,15.0,15.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,6427.0,1,25.0,25.0,25.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,8160.0,1,268.0,268.0,268.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,11651.0,1,17.0,17.0,17.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,39983.0,2,5.0,22.0,13.5,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 118.0,TJMG,81467.0,5,0.0,34.0,7.0,1051.0,118.0,Decurso de Prazo,Protocolo de Petição
1051.0 -> 123.0,TJMG,3262.0,5,1.0,81.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3297.0,3,17.0,65.0,25.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3335.0,1,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3668.0,1,12.0,12.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3676.0,2,5.0,46.0,25.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3682.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3688.0,1,12.0,12.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3691.0,1,11.0,11.0,11.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3701.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3710.0,17,0.0,126.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3744.0,3,2.0,3.0,3.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3750.0,2,0.0,46.0,23.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3753.0,1,20.0,20.0,20.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3758.0,4,3.0,21.0,18.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3761.0,10,4.0,519.0,27.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3764.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3775.0,8,4.0,47.0,14.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3778.0,5,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3779.0,3,6.0,9.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3780.0,6,19.0,69.0,56.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3784.0,2,0.0,31.0,15.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3786.0,8,6.0,351.0,35.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3790.0,5,0.0,13.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3796.0,11,0.0,33.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3797.0,1,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3808.0,5,0.0,21.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3819.0,2,8.0,80.0,44.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3820.0,8,0.0,26.0,8.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3823.0,7,0.0,7.0,1.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3826.0,4,0.0,3.0,2.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3840.0,2,15.0,50.0,32.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3851.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3857.0,1,21.0,21.0,21.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3876.0,5,7.0,54.0,33.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3880.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3889.0,1,21.0,21.0,21.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3895.0,10,1.0,32.0,11.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3897.0,2,3.0,26.0,14.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3900.0,3,7.0,10.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3916.0,3,0.0,5.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3917.0,4,5.0,64.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3918.0,1,48.0,48.0,48.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3922.0,2,11.0,104.0,57.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3926.0,8,1.0,22.0,10.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3933.0,2,7.0,55.0,31.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3936.0,2,4.0,77.0,40.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3941.0,4,22.0,259.0,190.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3944.0,2,2.0,13.0,7.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3946.0,3,10.0,56.0,20.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3960.0,4,0.0,3.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3974.0,1,34.0,34.0,34.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3976.0,20,0.0,38.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3977.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3991.0,7,7.0,98.0,15.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,3993.0,1,9.0,9.0,9.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4001.0,2,1.0,3.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4011.0,1,14.0,14.0,14.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4016.0,1,7.0,7.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4022.0,1,17.0,17.0,17.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4040.0,4,5.0,23.0,18.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4042.0,4,7.0,235.0,34.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4045.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4050.0,3,0.0,2.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4055.0,2,19.0,19.0,19.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4064.0,24,0.0,21.0,1.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4065.0,3,12.0,63.0,21.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4067.0,4,0.0,27.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4071.0,15,0.0,14.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4080.0,9,0.0,40.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4092.0,5,0.0,7.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4096.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4103.0,2,0.0,4.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4106.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4126.0,2,11.0,11.0,11.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4156.0,1,11.0,11.0,11.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4160.0,2,2.0,14.0,8.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4167.0,13,0.0,47.0,11.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4227.0,2,46.0,98.0,72.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4240.0,2,1.0,5.0,3.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4244.0,1,34.0,34.0,34.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4256.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4257.0,5,3.0,99.0,11.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4258.0,1,60.0,60.0,60.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4263.0,3,0.0,18.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4269.0,1,440.0,440.0,440.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4278.0,1,88.0,88.0,88.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4289.0,2,6.0,83.0,44.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4292.0,2,0.0,215.0,107.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4295.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4299.0,1,12.0,12.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4303.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4307.0,1,1.0,1.0,1.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4320.0,22,5.0,153.0,18.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4324.0,2,30.0,268.0,149.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4347.0,4,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4361.0,1,13.0,13.0,13.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4369.0,1,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4376.0,4,0.0,6.0,2.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4382.0,7,2.0,32.0,14.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4392.0,1,17.0,17.0,17.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4406.0,7,0.0,42.0,14.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4414.0,1,4.0,4.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,4422.0,5,0.0,123.0,51.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5263.0,5,0.0,76.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5279.0,2,1.0,58.0,29.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5294.0,6,3.0,110.0,34.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5301.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5317.0,7,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5323.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5335.0,3,0.0,72.0,21.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5343.0,3,3.0,132.0,106.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5346.0,7,0.0,38.0,5.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5350.0,4,0.0,44.0,18.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5353.0,2,0.0,44.0,22.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5354.0,5,0.0,164.0,1.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5361.0,5,0.0,42.0,17.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5363.0,2,8.0,41.0,24.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5366.0,5,0.0,32.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5372.0,6,14.0,46.0,37.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5406.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5420.0,5,5.0,20.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5441.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5468.0,3,0.0,76.0,76.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5511.0,1,87.0,87.0,87.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5520.0,1,279.0,279.0,279.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5528.0,4,1.0,30.0,18.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5535.0,9,0.0,30.0,4.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5612.0,3,0.0,1.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5625.0,1,268.0,268.0,268.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5745.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5760.0,4,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5780.0,1,5.0,5.0,5.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5799.0,1,5.0,5.0,5.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5833.0,2,6.0,7.0,6.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,5851.0,1,3.0,3.0,3.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6035.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6125.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6180.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6182.0,5,4.0,130.0,54.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6193.0,1,31.0,31.0,31.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6227.0,2,38.0,114.0,76.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6285.0,1,50.0,50.0,50.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,6426.0,1,35.0,35.0,35.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8160.0,1,5.0,5.0,5.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8161.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8162.0,4,10.0,416.0,104.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8163.0,8,1.0,88.0,27.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8165.0,9,0.0,97.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8166.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8167.0,3,31.0,66.0,41.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8168.0,9,0.0,75.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,8169.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,9034.0,2,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,9233.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,10792.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11012.0,1,7.0,7.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11013.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11014.0,4,0.0,15.0,1.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11224.0,1,19.0,19.0,19.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11364.0,6,0.0,98.0,49.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,11651.0,2,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,12568.0,4,0.0,26.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,12575.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,12921.0,7,1.0,145.0,56.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13011.0,1,163.0,163.0,163.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13095.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13099.0,9,0.0,28.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13100.0,5,2.0,154.0,14.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13193.0,20,0.0,49.0,12.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13230.0,1,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13329.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13351.0,3,5.0,31.0,30.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,13354.0,9,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,15644.0,3,2.0,9.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,16546.0,1,0.0,0.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,17929.0,2,0.0,143.0,71.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,17957.0,4,8.0,33.0,23.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,39983.0,1,2.0,2.0,2.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,39985.0,2,7.0,7.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,80300.0,1,6.0,6.0,6.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,80301.0,4,20.0,123.0,53.5,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,81131.0,3,34.0,140.0,73.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,81132.0,1,7.0,7.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,81133.0,4,0.0,65.0,0.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 123.0,TJMG,81401.0,63,0.0,90.0,7.0,1051.0,123.0,Decurso de Prazo,Remessa
1051.0 -> 132.0,TJMG,3949.0,1,51.0,51.0,51.0,1051.0,132.0,Decurso de Prazo,Recebimento
1051.0 -> 132.0,TJMG,4022.0,1,193.0,193.0,193.0,1051.0,132.0,Decurso de Prazo,Recebimento
1051.0 -> 132.0,TJMG,5511.0,1,76.0,76.0,76.0,1051.0,132.0,Decurso de Prazo,Recebimento
1051.0 -> 135.0,TJMG,4329.0,1,59.0,59.0,59.0,1051.0,135.0,Decurso de Prazo,Apensamento
1051.0 -> 135.0,TJMG,4406.0,1,111.0,111.0,111.0,1051.0,135.0,Decurso de Prazo,Apensamento
1051.0 -> 135.0,TJMG,6030.0,1,358.0,358.0,358.0,1051.0,135.0,Decurso de Prazo,Apensamento
1051.0 -> 196.0,TJMG,4150.0,2,12.0,25.0,18.5,1051.0,196.0,Decurso de Prazo,Extinção da execução ou do cumprimento da sentença
1051.0 -> 22.0,TJMG,3916.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,3917.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,3924.0,1,116.0,116.0,116.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,4034.0,1,20.0,20.0,20.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,4164.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,4263.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,4320.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5230.0,1,21.0,21.0,21.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5350.0,5,15.0,15.0,15.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5353.0,2,0.0,1.0,0.5,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5441.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5520.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5528.0,3,27.0,27.0,27.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5799.0,2,5.0,41.0,23.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,5803.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,9174.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,12567.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,13230.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,17956.0,3,0.0,3.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 22.0,TJMG,39984.0,1,0.0,0.0,0.0,1051.0,22.0,Decurso de Prazo,Baixa Definitiva
1051.0 -> 245.0,TJMG,3297.0,1,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,3826.0,1,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,3924.0,1,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,4340.0,1,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,6128.0,1,10.0,10.0,10.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,15644.0,2,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,39984.0,7,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
1051.0 -> 245.0,TJMG,39985.0,18,0.0,0.0,0.0,1051.0,245.0,Decurso de Prazo,Provisório
